block,range_m,radial_velocity_mps,angle_deg,doa_cluster_id,n_angle_bins
597,13.59375,8.685308607003593,1.0,0.0,3.0
598,13.876953125,8.690460035596123,1.0,0.0,3.0
599,14.953125,8.784216035980148,-0.5,-1.0,2.0
600,15.29296875,9.025302894110498,-1.0,0.0,3.0
601,15.7177734375,9.033030036999293,-0.5,0.0,4.0
602,16.142578125,9.17366403757533,0.0,0.0,3.0
603,16.9921875,9.303480038107056,-4.0,0.0,3.0
604,17.180989583333332,9.37560003840246,-1.5,0.0,4.0
605,17.841796875,9.447720038697861,-1.0,0.0,3.0
607,18.69140625,9.736200039879476,0.5,-1.0,2.0
608,19.03125,9.82274404023396,1.0,0.0,3.0
610,20.390625,9.952560040765686,0.5,-1.0,2.0
613,22.08984375,10.277100042095002,-2.5,-1.0,2.0
614,22.939453125,10.385280042538108,-3.0,0.0,3.0
615,23.44921875,10.515096043069834,2.0,0.0,3.0
616,23.7890625,10.601640043424318,1.5,0.0,4.0
618,25.48828125,10.818000044310528,3.0,0.0,3.0
624,28.88671875,11.304810046304503,2.5,-1.0,2.0
627,30.92578125,11.596896047500888,2.0,0.0,3.0
629,32.28515625,11.899800048741582,2.0,-1.0,1.0
631,33.134765625,12.007980049184688,0.0,0.0,3.0
640,39.931640625,12.765240052286423,0.0,0.0,3.0
641,40.78125,12.765240052286423,-1.0,0.0,3.0
645,43.61328125,13.053720053468039,-1.0,-1.0,1.0
645,43.61328125,13.053720053468039,-30.0,0.0,3.0
650,2.548828125,3.0290400124069485,1.0,0.0,3.0
651,2.71875,2.9857680122297063,-5.5,-1.0,2.0
652,3.3984375,3.0290400124069485,-13.0,0.0,3.0
654,50.126953125,13.630680055831265,-9.0,-1.0,1.0
655,51.826171875,-13.847040056717477,-3.0,0.0,3.0
656,50.9765625,-13.847040056717477,-5.5,0.0,4.0
657,52.67578125,-13.847040056717477,-4.5,-1.0,2.0
657,52.67578125,-13.847040056717477,-32.0,0.0,3.0
787,1.69921875,-0.6490800026586317,-12.0,-1.0,1.0
803,2.427455357142857,-1.359977148427609,-9.0,0.0,3.0
804,6.796875,0.6490800026586317,-1.0,-1.0,1.0
806,6.796875,1.5145200062034743,10.0,0.0,3.0
807,6.23046875,2.0193600082712986,5.0,0.0,3.0
826,6.796875,4.543560018610423,-49.0,0.0,3.0
913,3.3984375,1.2981600053172635,-6.0,-1.0,1.0
958,69.66796875,13.630680055831265,13.0,-1.0,1.0
971,60.322265625,12.548880051400214,0.0,0.0,3.0
972,58.623046875,12.548880051400214,2.5,-1.0,2.0
973,64.5703125,5.94990002437079,-19.0,0.0,3.0
975,56.07421875,12.332520050514002,-29.0,0.0,3.0
985,47.578125,11.250720046082952,-35.0,0.0,3.0
985,47.578125,11.250720046082952,-0.5,1.0,4.0
986,46.728515625,11.03436004519674,-40.0,0.0,3.0
986,46.728515625,11.03436004519674,0.0,1.0,3.0
987,45.029296875,10.818000044310528,-41.0,0.0,3.0
990,42.48046875,10.493460042981212,-38.0,0.0,3.0
994,38.232421875,10.168920041651896,0.0,0.0,3.0
996,36.533203125,10.168920041651896,4.0,0.0,3.0
997,35.68359375,10.223010041873449,3.5,-1.0,2.0
998,34.32421875,10.25546404200638,2.0,-1.0,1.0
999,33.984375,10.331190042316555,4.0,0.0,3.0
1001,31.71875,10.529520043128914,0.5,-1.0,2.0
1007,25.48828125,10.818000044310528,-0.5,0.0,4.0
1016,17.33203125,11.120904045551223,-0.5,0.0,4.0
1017,16.9921875,11.088450045418291,3.0,-1.0,1.0
1018,15.29296875,11.142540045639842,2.0,0.0,3.0
1019,15.29296875,11.188902902972602,1.0,0.0,3.0
1058,71.3671875,-0.43272000177242115,-16.0,0.0,3.0
1281,1.69921875,0.3786300015508685,0.0,0.0,3.0
1290,3.3984375,2.3799600097483165,27.5,-1.0,2.0
1292,3.3984375,2.4417771528586623,7.5,-1.0,2.0
1293,3.3984375,2.6504100108560795,7.5,-1.0,2.0
1295,3.73828125,2.9208600119638435,7.5,-1.0,2.0
1297,4.248046875,-1.4063400057603688,7.5,-1.0,2.0
1297,4.248046875,3.2454000132931586,7.5,-1.0,2.0
1298,4.7578125,3.353580013736264,4.5,-1.0,2.0
1298,5.09765625,7.788960031903581,4.5,-1.0,2.0
1299,5.09765625,7.5726000310173704,4.0,0.0,3.0
1299,4.908854166666667,3.389640013883966,4.0,0.0,3.0
1300,5.09765625,-1.7763568394002506e-16,4.5,-1.0,2.0
1300,5.09765625,3.4617600141793696,4.5,-1.0,2.0
1301,2.548828125,1.9472400079758951,7.0,0.0,3.0
1301,5.09765625,3.4617600141793696,4.5,-1.0,2.0
1302,5.09765625,1.9905120081531371,4.0,0.0,3.0
1302,5.31005859375,3.4888050142901457,4.0,0.0,3.0
1303,5.09765625,1.9833000081235974,6.5,-1.0,2.0
1303,5.09765625,3.6240300148440276,6.5,-1.0,2.0
1304,5.77734375,2.3799600097483165,5.5,-1.0,2.0
1304,5.583147321428571,3.6781200150655806,5.5,-1.0,2.0
1305,5.947265625,3.8079360155973063,5.0,0.0,3.0
1306,5.09765625,5.571270022819922,5.0,0.0,3.0
1306,5.6640625,-1.8751200076804917,5.0,0.0,3.0
1306,5.947265625,3.8223600156563875,5.0,0.0,3.0
1307,5.947265625,3.2454000132931586,5.0,0.0,3.0
1307,6.3720703125,3.948570016173343,6.5,-1.0,2.0
1308,6.642400568181818,4.032163652879378,6.0,0.0,3.0
1308,6.23046875,10.02468004106109,6.0,0.0,3.0
1309,7.2216796875,3.7322100152871327,6.0,0.0,3.0
1309,6.796875,4.067568016660759,6.0,0.0,3.0
1310,7.2216796875,4.056750016616448,6.0,0.0,3.0
1311,0.0,-4.110840016838001,0.0,-1.0,2.0
1311,7.2216796875,4.056750016616448,6.5,-1.0,2.0
1312,5.09765625,-1.2260400050218598,5.0,0.0,3.0
1312,7.646484375,4.110840016838001,6.0,0.0,3.0
1313,7.4765625,4.067568016660759,5.5,-1.0,2.0
1314,7.9296875,4.207000017231873,3.0,0.0,3.0
1315,8.15625,4.219020017281106,3.0,0.0,3.0
