block,range_m,radial_velocity_mps,angle_deg,doa_cluster_id,n_angle_bins
731,17.963169642857142,0.2472685724413835,-4.0,0.0,3.0
732,18.47900390625,0.1081800004431053,-5.0,0.0,3.0
733,18.125,0.26444000108314625,-6.0,0.0,3.0
734,18.205915178571427,0.030908571555172938,-6.0,0.0,3.0
735,18.47900390625,0.18931500077543426,-6.0,0.0,3.0
736,18.47900390625,0.2434050009969869,-6.5,-1.0,2.0
737,18.205915178571427,0.27817714399655646,-6.0,0.0,3.0
738,18.205915178571427,0.6181714311034588,-7.5,-1.0,2.0
739,18.125,0.07212000029540354,-7.5,-1.0,2.0
740,17.841796875,0.2163600008862106,-7.0,0.0,3.0
741,18.205915178571427,-0.12363428622069177,-7.5,-1.0,2.0
742,18.69140625,0.36781200150655796,-7.5,-1.0,2.0
743,18.502604166666668,0.5048400020678246,-7.5,-1.0,2.0
744,17.841796875,-0.43272000177242115,-9.0,0.0,3.0
744,18.69140625,0.6490800026586317,-9.5,-1.0,2.0
745,18.69140625,-0.43272000177242115,-9.0,0.0,3.0
745,18.69140625,0.6490800026586317,-9.0,0.0,3.0
746,18.2666015625,0.5138550021047501,-9.0,-1.0,1.0
748,18.2666015625,0.3245400013293159,-11.0,-1.0,1.0
749,18.47900390625,0.45976500188319747,-11.0,-1.0,1.0
751,18.536931818181817,0.11801454593793305,-11.5,-1.0,2.0
752,18.408203125,0.2524200010339123,-12.0,-1.0,1.0
754,18.3515625,0.15145200062034742,-12.5,-1.0,2.0
755,18.69140625,0.2472685724413835,-12.0,-1.0,1.0
757,18.125,-0.07212000029540354,-13.5,-1.0,2.0
758,17.963169642857142,0.18545142933103761,-13.0,0.0,3.0
759,17.841796875,0.14424000059080705,-12.5,-1.0,2.0
760,18.408203125,-0.03606000014770177,-13.5,-1.0,2.0
762,18.205915178571427,-0.09272571466551884,-14.5,-1.0,2.0
763,18.69140625,0.21636000088621057,-14.5,-1.0,2.0
764,18.69140625,0.5409000022155265,-14.0,-1.0,1.0
765,18.502604166666668,0.5048400020678246,-14.5,-1.0,2.0
766,18.3515625,0.23799600097483165,-15.0,0.0,3.0
767,18.69140625,0.2472685724413835,-15.0,-1.0,1.0
768,18.69140625,0.389448001595179,-15.5,-1.0,2.0
769,18.69140625,0.43272000177242115,-16.0,-1.0,1.0
770,18.502604166666668,0.36060000147701765,-16.5,-1.0,2.0
771,18.69140625,0.6097418206793207,-17.0,-1.0,1.0
772,18.69140625,0.3245400013293159,-16.5,-1.0,2.0
773,18.69140625,0.4759920019496633,-17.0,0.0,3.0
